ID,Yield
ID_QNQJS14C9JJR,1861.4
ID_NTPIQUV3J2G6,865.8
ID_PVQOEEDTISZ0,4.0
ID_PNB65ASGG3U5,326.55
ID_KWPXATBZDX9T,496.89
ID_0G0F9TOR4IMI,1538.8
ID_FVLMABW5Y6X2,906.7
ID_O2PL38IY50T5,351.31
ID_CNG8Z00FPPMP,792.1
ID_641DSHBH8JAF,1151.2
ID_Y14QXUKOFJ4H,321.0
ID_DRP3WZV4BNIE,474.84
ID_TMXV7UW39T80,233.99
ID_0L8O49SS6MQM,547.92
ID_UGTG0XQELY2U,442.77
ID_0YZYA9AXL9Z2,302.35
ID_KNOK4V0IWVUO,161.0
ID_YX4DF17Z25RV,411.11
ID_2YAZXP3AEDVO,314.33
ID_YNACZPCVVI09,1756.84
ID_75GYXJW1DYGX,322.89
ID_YRCMJRFRTU2K,510.14
ID_1L4WBTHTDQMP,510.18
ID_RO0XF0TFLRG6,618.98
ID_NJ7G0SAVDN1Q,356.69
ID_UFPM6MLG1BJK,4.04
ID_ULY51B6WQ9FV,820.9
ID_CR6L4TL2VEEM,234.95
ID_4YRSPS7X1V7Q,434.82
ID_ILQ5YE78E0SD,238.54
ID_WDNXY8YRA10N,440.48
ID_WYK6LRWQ21ML,317.99
ID_EBA4QUGDXB5I,1177.68
ID_2WCWAKQKRA74,660.98
ID_FTSIEXKUER9Y,325.84
ID_64BCOW7PEP3E,82.53
ID_0N5TFB55JBOB,713.6
ID_9AE1OJ45UFJ3,530.64
ID_NJWAR6L7X4Q6,777.5
ID_W8U6J9PKGGGI,377.25
ID_WJUUIJMPNLHW,394.0
ID_S7F4L5OW7OKD,901.5
ID_Y0OX05BLLQPI,196.7
ID_XJ7ULGKCALNF,669.53
ID_8NU1PZBDI5C7,1229.55
ID_CPPN31R20CBA,620.83
ID_D20Z6VEJBE6K,4.0
ID_N6RSTF2IR5GL,574.25
ID_DJBLGDPMS85M,4.0
ID_34J19EEKSSHY,877.3
ID_P8MQS1ERUQ9F,233.54
ID_U07HHH2EG6K1,848.9
ID_IKAOSO0CFKYZ,204.22
ID_NHQ2WMFGNBS1,326.04
ID_FRJ3P7XDG7OV,546.18
ID_5N0W8ZFFAIQX,464.39
ID_OFSHZ2KZ1LQ4,4.0
ID_A6C1G6XUATUE,61.9
ID_N99MP1180BJ5,238.08
ID_D5F8SLVPMZKE,147.45
ID_49QTISSSNQ0M,592.91
ID_S1WHDBHNKLYO,308.85
ID_9YE4VBW3W1WJ,421.97
ID_7SWZRG2B52YI,319.35
ID_41XNQZ8M4QXH,359.8
ID_SIB0PJZQMRBO,308.67
ID_M47IW492SXOP,156.28
ID_MTUJW5V02DWQ,807.45
ID_Y108HSDX00WC,985.76
ID_QRD8JCO8QWCF,103.45
ID_RIP1ZN0ST7I3,90.32
ID_BPS356NV28J7,1186.46
ID_0KANA1KYEQKW,119.52
ID_80MMCWDS27VC,2499.3
ID_CH1WWOXBV7L8,390.16
ID_PM7YZSDTN1OI,593.06
ID_FR4XH94DJW50,540.51
ID_D1IDORABBOBP,462.42
ID_0BE8BMWG3A68,517.11
ID_RY2QD5TLB4US,423.2966666666666
ID_S8D99RRNCOMC,1562.4
ID_YZLW773BTIA3,339.6
ID_FL8VHWG97QTI,715.18
ID_JVLT86OR9T15,729.01
ID_NBSTAXAZ24X0,810.43
ID_43VRMQQ5E60F,317.54
ID_HI4ACMU7M13J,429.55
ID_UI96L3AE8YXY,571.98
ID_UXRI6OXKF50S,1083.88
ID_FW06NS2YA7QW,402.07
ID_RA5OO0JVNOUF,442.1
ID_EVGU94YQTZWM,160.34
ID_GHANLFEJN9UW,164.6
ID_HXBFX8X2DD7B,1017.05
ID_KUNLQSF5FM19,780.35
ID_7XXH76413XNT,601.7
ID_D58TIQKQLU7Q,413.07
ID_W5CLRPVGFRKH,410.88
ID_A3Y0OIB0BE59,407.7
ID_C74NLELOCNTS,2091.91
ID_2FIGN89QV44C,194.86
ID_QN4PJSV2CGSJ,330.0
ID_V5W6AZBTURWA,420.89
ID_L6E0GOTVHSCD,591.61
ID_Q95BUWXK8RM3,150.48857142857142
ID_5TLXCFLTYF1F,441.53
ID_GLBHSYJG9S5B,1350.01
ID_3X3YHRC7IIN9,553.08
ID_5H724YS64665,854.2
ID_U4Z5RN88FCZM,673.46
ID_05TGZGOMI6MF,424.86
ID_0GCZV8RUSZK6,412.96
ID_UV06K1FM1SB5,516.0
ID_RCJZ3PORBWFV,232.38
ID_W1NL5CU9VHQS,428.09
ID_2WIYFQHMJPYD,960.55
ID_BFFULEU6PVQ9,99.95
ID_JN31K11BXQ0E,308.9
ID_DS40FHVR9R7F,356.54
ID_DNOT9DTVZ6MQ,787.1
ID_Z58PO8MMX8YV,799.16
ID_NEYMBJKFHN1X,518.4
ID_RND7MNSA6LWV,305.25
ID_U407VXC7F9NZ,313.48
ID_ES753BBA75GB,161.94
ID_APRL4BTWWRW9,306.0
ID_S909ZPBZ39II,308.71
ID_YYFP9SWEV0U5,1194.48
ID_25EBTESPBHGZ,633.5
ID_W0W8TG7XRWE3,176.7
ID_0FU2BPIOTMVD,756.61
ID_OF817VW3STNX,508.45
ID_7QATIJ9YSL1K,1860.19
ID_LBPW7URC7BBW,519.4
ID_7WYQ81JCM9V3,167.3
ID_JGSVOGVN6522,573.95
ID_TOUB2GY1ZHXT,713.38
ID_9AJCTSUQG7FZ,521.64
ID_VKOZPEUVSDI8,695.15
ID_UG5GQ68S58OW,470.65
ID_4RB8XK2ZB1IR,783.51
ID_Z3P4T6K6P2ED,221.15
ID_VUGTKX63R5P0,391.89
ID_XMF3Q64FMLBK,501.02
ID_DTWCZ9G9C8WD,1132.6
ID_0MNYHJUPIOIT,210.1
ID_ZGAL960JTO3R,401.09
ID_PK835TJNER3I,661.63
ID_KVGPYMSHB2WJ,270.89
ID_OWIQYP0I1HGW,1338.3
ID_7RS2XDILJLBL,453.57
ID_EDCLK08NMF0N,408.7
ID_97Y87C3ANP5B,320.69
ID_D3SKVOTTB4KQ,262.95
ID_APFVFYM11UU0,1837.3
ID_TAIVU9LHBYZ8,615.37
ID_NTR94XDRQIHZ,154.04
ID_8QCOFS2HXOJQ,448.75
ID_7ZZVZZH08UWF,407.16666666666674
ID_9NGVV4V11YU2,390.34
ID_5G8RKC18KLXV,1249.77
ID_BSVRMHEKDQKD,427.74
ID_6Z12209FUIAT,719.17
ID_IRBHYP3G7UXU,319.0
ID_9PH4KNPDDVWS,806.45
ID_S4G0N1TJEDUG,370.32666666666665
ID_OP7NSDQGR6AE,115.93
ID_32RIU94UJDHI,1440.4
ID_85WKQYHE0W5H,810.1
ID_2T4I23J42NUP,405.58
ID_LOJZM912S2TH,472.55
ID_FQAR45VD4PQ5,733.11
ID_RA4Y3ZL70BWO,1174.39
ID_UH3QT7I1O24Q,162.23
ID_P9OZQ56CX2YO,507.7
ID_RB24VMV9FIGM,437.67
ID_XECRIM8DR00Z,1175.84
ID_EYIQ79MA3T5E,728.9
ID_B0QBM2S1R9S7,214.27
ID_1L74BG9P0TKX,756.8
ID_141KG0TOOCJ6,728.45
ID_IMKLSNJKVI4P,297.62
ID_253P6J7D92PW,447.12
ID_PCC17RCZX06S,317.15
ID_7MUPVDZE1ZWB,1407.55
ID_O994OZU1NP7E,562.7
ID_RFVKSMVILY31,666.16
ID_MTR7TTJ5LSBE,193.88
ID_87QM8DS5HSU7,1324.5
ID_8KXPBLV53NZK,595.7
ID_LQVS4LC3YRMB,517.04
ID_ISVACTKT5MAA,398.48
ID_C64B9DUNSCM1,197.3
ID_ZXAE37OWUMFI,410.95
ID_L7Y4MKY66OSL,596.2
ID_TZ1FUOUR0Y8X,1267.13
ID_D7HMR45HU1ZW,452.3
ID_UCZXI2H7S2YD,225.04
ID_7TU75PUQP312,2176.8
ID_4ULCEP364DAF,546.7
ID_8EOY07K5LOC4,338.87
ID_NK47MAUWJ8Z5,163.3
ID_8ZCGIWU6GZLO,299.03
ID_SNIWSZ237UOD,306.07
ID_7LDSCZ2OPT0K,513.5
ID_TK2TH4JSJ1KB,143.84
ID_UUXFZKSR58SC,300.69
ID_EVACECC6XIW9,1703.9
ID_U2LSES0Y4I3C,1567.9
ID_NEGU2TDNC4Y0,108.65
ID_WCBHSOBP51H1,214.12
ID_SVRQ4NGZFMMP,913.35
ID_5TBBUKHYJ1KI,640.19
ID_4AOR8R30LNOD,469.0
ID_5XOUKBLNO7AC,493.55
ID_IQZTM1J018FS,779.0
ID_Q9VXX3O6IZOD,248.75
ID_HTEQD0S6QIB8,283.62
ID_0GFT8KE7O9RP,804.49
ID_SHFI8L6O4DQ3,929.56
ID_64MUBP88ECF6,459.6
ID_EHYBYH7QLOSL,200.3
ID_GTGEI6PS93QJ,1752.56
ID_TL9C9OJ8G68U,219.52
ID_SM1GWL52K1F8,385.35
ID_DZW8R8ONEU66,456.21
ID_HBDA4P8811S8,2533.6
ID_CJQOTSL074N8,582.09
ID_KZ0X60V9XQIG,2821.6
ID_0TWFZTV06NYT,603.35
ID_PVJN35A46C0K,514.2
ID_D732BOTXBLSI,393.4
ID_342GB00NU2X8,127.49
ID_AQUL5HCLWJPM,1159.26
ID_VU3938I1G9Z0,786.0
ID_Y2ZY2HDPU6PE,420.86
ID_SJD77GLF5ZFJ,501.04
ID_3T35R9QJBF2M,414.565
ID_NQUTMXXK59YN,700.13
ID_SV7AFMBC72LB,100.38
ID_PAPK30H37SIW,857.5
ID_URRQOVPPCBQ4,195.65
ID_CQPXYYK4KGB7,363.53
ID_RJIJXF4OS4RL,4.0
ID_APUXW8HC4K6B,1250.35
ID_61Q9C9GGPHDI,1209.05
ID_ZWZRMNC7OOCV,272.68
ID_IYKX7HR08L6A,17.1
ID_AIG281L5ZHU8,201.83
ID_NHUOZPKIO0BR,404.57
ID_LLYN4K7KIT4R,469.59
ID_0TSE5OLEV8WK,418.58
ID_H992DU9HM8DQ,319.66
ID_UK0CBXPBQ5RY,1188.3
ID_RDPY3EBXFJ5O,1267.0
ID_5L97TY473GY5,1636.6
ID_5B1X9MC1IFX0,335.11
ID_ECWVAC40SNWB,4885.6
ID_OE87AT5TAUEI,2455.4
ID_XR12GEBM8H2K,1323.0
ID_LJ2AP4BNL25Y,504.54
ID_LH311ABG9XDL,310.62
ID_HXONOBB4HD6T,1921.88
ID_7AOOKABBB6N8,1270.8
ID_Z17C9TLMF1MJ,178.2
ID_3PUBL95YQ1AF,794.1
ID_3RUIBILNO5TH,82.3
ID_9VMYZE08M98X,787.55
ID_6SDJYMNC1T2Z,122.3
ID_61DT371A8JKT,342.58
ID_R51LYLFQUFIL,578.48
ID_MJYLQ159US1Y,915.0
ID_QQHLY17D6RBD,1232.7
ID_Y84JBGTU3NGV,710.87
ID_V8BHOZICY6IF,342.2285714285714
ID_DZ1R5TGC156F,658.32
ID_UQTR8CQ5LH50,1492.15
ID_CK56LDNW1478,769.1
ID_QJGUBXWDDCRS,642.63
ID_H7YHR5OTSNS5,162.28
ID_8FRJCZZGLIRC,719.55
ID_U29DLWFB48GG,293.85
ID_W3OHI7MAVC24,139.45
ID_1ZY88AN5LZD4,426.4
ID_OC5EEB6B892L,759.6
ID_CMWPG2PIB75R,642.01
ID_NWEI411ITDHM,768.75
ID_G49PUGN2HFAD,257.21
ID_GSNP1IEZEQBC,522.9
ID_GJUS6RREHQ81,785.9
ID_7F8MCGYBVNP9,413.27
ID_0L3CDZHQMEW6,910.28
ID_WWW8P7C0BWWD,326.7
ID_K5SN27S6ODNO,787.96
ID_UFYYFX1MOUMV,402.68
ID_D0724QR6ZQQF,1490.7
ID_PMSOXFT4FYDW,6151.94
ID_SO7VGCA3U32O,679.78
ID_FRF1EVPIL6HX,807.5
ID_82CBKU1NDJ0V,1247.4
ID_RX8DANVXO123,400.75
ID_ILC9A9DN5G2Z,739.47
ID_2GDKRWUIWI9Y,108.04333333333334
ID_RBQ5VAV4DJ5G,817.81
ID_UOQYVR79LGBI,1357.67
ID_K6AD8QUXXR6Y,39.8
ID_J342KZ43X2VJ,608.94
ID_XPEQ4HVRRQX3,2520.45
ID_AJUG34L464MU,935.73
ID_JF3KG0PYDKQF,1903.9
ID_L9Y3DAFA0E72,690.45
ID_E6BGEQJGO571,231.34
ID_SP088I6KHJYU,366.4
ID_044M7JJ7F7ZH,809.5
ID_FWCKHCWUI2ZA,287.7
ID_RYVNAORY2187,215.54
ID_AKABUF8B09YM,786.4
ID_S2JJQXZHA1AS,467.94
ID_4QOOOG43P1EL,1136.86
ID_X7Y0DSAFDFLN,764.76
ID_HBHBHNCY4HVH,399.26
ID_BD6WGXMV0N9M,403.67
ID_L96Q9Y8ZKZ8E,1207.73
ID_THWRW6UMVR43,326.05
ID_BORVFDCCKT0H,794.3
ID_2L25K22ZLQPZ,382.07
ID_YUL27A9GYMND,391.85
ID_8MKACM85VSCS,2727.6
ID_4060CUEUW7HI,363.43333333333334
ID_Q0SM7VK3YP8B,101.7
ID_KFDMKLKS776M,417.92
ID_JFSU9KK3JSCO,1585.3
ID_YDVQY6M9SDE1,278.13
ID_24UQHTEAU2MZ,392.6
ID_SGZSFYIOBIN2,582.6
ID_JNBPHXXIFBMH,326.79
ID_ZDH7Q9PB2ZFC,361.15
ID_Z8L5CROZXDD9,738.58
ID_BFWA63TCREXQ,287.7
ID_M3DHWRLA56N4,1284.35
ID_7QNMKE9U82HO,1173.99
ID_75A7EFD9RIO4,176.75
ID_ZGRBK42R4LAE,371.85
ID_E69IMEJ5DN9Q,383.44
ID_9GU549TH7ZK3,1030.99
ID_32IOWXYS1DUU,122.0
ID_055AL1ZL5ZQ3,99.6
ID_1D24WF1F56XL,197.85
ID_C8563RHWH4R1,363.66666666666674
ID_FWYXQF7RP0NA,596.44
ID_RUQF0NVO7GUP,106.75
ID_U51NJXF1ANRX,286.26
ID_52E5N2X6YPZC,447.15
ID_5605KFWD5KLI,574.3
ID_RP1T12JOZ0W5,348.64
ID_1NJF183VW7MV,30.82
ID_YBW0BLUZSB09,508.31
ID_EMWY1EBQA2OW,4.0
ID_PRZUQ2CC6YQL,805.66
ID_DR9MHVZLS2J3,326.76
ID_F9Z4KJ1ATXQX,455.5
ID_1IEQS1MMJVNU,1363.3
ID_Y5OJFJ4ELKBO,3521.85
ID_OYZLWHPXC232,55.72
ID_RIJPB9ZK7QMJ,340.23
ID_5YLAHA1RPCLZ,546.6
ID_7YD43YGQEHAG,123.0
ID_Z2128MPPJH3I,316.96
ID_6E9C80EV7UVB,508.3
ID_V292OF4LJFY6,470.93
ID_GZWEN5J0753A,180.4
ID_DZJI74TH27S2,580.1
ID_VB20G3017OT3,2064.76
ID_PFR5TR9NSJ44,499.39
ID_CGEMGXF9GKAN,799.4
ID_UQN5YELSPFW4,588.05
ID_9KQ04PBVJQ2Z,492.12
ID_4XS5DB6R0W1W,2676.6
ID_0LIP6T5ZSM47,719.0
ID_EKT3T87PW61E,447.17
ID_8APYWALBVJJG,1399.35
ID_IZNAGRDXI416,561.06
ID_O8JW768V2WBT,802.31
ID_QB1EGGOG4PKU,389.05
ID_QL474TRJZ4KT,267.0
ID_JS00JMA9OC55,189.75
ID_KX93WT2WM8KI,422.49
ID_88T4KAWBOXD2,683.9
ID_AYEXJ449FHYB,231.97
ID_WAMWUG0WHB97,1251.99
ID_MNSBZZRLVYAB,512.86
ID_NIO4I0V8DWYJ,112.27
ID_NIZWE5DL0ZEP,864.45
ID_9NCKQGLK3SD9,432.94
ID_5OSGLVZW9D29,806.58
ID_6XPJZR8ZCIC2,321.97
ID_IY0SP642OW24,733.85
ID_RIYH64Y97QRK,510.12
ID_XSP6B48LKWT8,440.2
ID_W753O33BW3BB,417.22
ID_RWJ0XTITY982,1907.58
ID_EUEIBIX6TBO2,366.94
ID_WH5AACW8DNG9,240.52
ID_NKCHBHQGHFQJ,414.63
ID_55LF7DAPVUM9,390.35
ID_QCVF1IC80H55,292.05
ID_TTYI3X4FHRSK,558.07
ID_FAVZ1A7JE66Y,195.9
ID_K3QDY7VQTJ4Z,408.29
ID_SXVSUXY5UZAB,84.6
ID_5K5QDTT6M6RR,222.73
ID_LVWYORSZVO3S,251.33
ID_6ECLIA2352NF,144.3
ID_W9B36B5RXLXB,1470.95
ID_FBND5TKBJU4V,269.21
ID_IEG1EPIW3QJE,374.38
ID_XBAKEC3FGVOI,311.19
ID_YX1YSBJPV00F,223.56
ID_CNJ0199EZ0Z5,234.16
ID_9HZRXVLF8O7Q,423.13
ID_N8DOGSGMLEEF,407.91
ID_QTT6DFO6C20M,149.61
ID_84TIYB63GU2Q,158.6
ID_I13964DD6KTD,347.8821428571429
ID_31NJ27Y0VJFL,240.89
ID_SFCM114U57TL,211.4
ID_JO7PGDO0GSL6,596.93
ID_GL342CDVL9P5,405.91
ID_89HGYIT9L72K,588.0
ID_GMN55BKSKYR7,1519.5
ID_IPCZ9G8W2MEV,817.7
ID_YTTWCTKL25FS,777.5
ID_RXK77X7AJU1K,500.78
ID_7DF2UHVO2YDW,437.5
ID_S8ILQIMNR33S,891.31
ID_9CZKHNKM1I86,479.79
ID_QV0YP4S4M4EW,383.6
ID_6NW6LZZP4YSO,903.75
ID_11VV8EJUCW0H,3083.0
ID_12B9ODTQEDJP,440.1
ID_O9F0DSRI883S,374.29
ID_UGZM1YTX1O1E,469.04
ID_K9QDUU90W0VF,535.76
ID_NSYRKSMPHBU1,710.45
ID_VTPNQBR81BM9,442.55
ID_39OMID9QCOG0,431.0
ID_1PEZ9AQEX5YZ,517.73
ID_KMV01O5FI1RE,197.55
ID_D8YY9UAL3DUU,1055.55
ID_MK1LEGI0K09C,536.09
ID_SIGZ0JBXQGOV,265.32
ID_TVKRFN7WM03R,223.81
ID_0BEO9O1TBGD7,453.62
ID_0LAUIA0BNIC1,327.03
ID_J3ASN4NEHJWU,517.55
ID_E0C4Y5E20718,852.65
ID_42C9CZBA94GA,240.02
ID_YR8ZM2POXIMW,107.7
ID_CI5T4HTPFSD5,2428.38
ID_A43CG1H8ISRO,348.45
ID_3CEHUW3S0G0K,887.88
ID_TXB3AVJR817F,378.2
ID_EARHOHWMJBZN,853.29
ID_3VLU0ZG4HZCJ,351.35
ID_BXY0XWQ3PB64,847.11
ID_QRR9XFG9T842,641.69
ID_EUX6TSC8JHCM,441.62
ID_QFOI09YR3VXI,424.26
ID_YV25FQOXZ8MV,6.42
ID_7FQESEUZAD3Z,303.23
ID_CNWL7DTP3YX4,371.33
ID_T55BT4VODB0E,147.32
ID_RV1AQV8A2YO5,1170.5
ID_4LD71OA2HWJA,441.74
ID_MURY55Z0UGAN,335.63
ID_N2FMG5146H3F,228.29
ID_UTINEMLC3YZ8,422.065
ID_2YV5CPEX8PQX,982.95
ID_G04CAJF9PJPJ,366.53
ID_VQQC20SF8PFA,298.18
ID_XLERVZJLB89L,400.55
ID_55VQDPWDVUJN,1206.8
ID_ZQ8CAFATMFQ4,225.68
ID_G0F3TN5NG6BH,228.0
ID_PF85WDFZ5SIC,317.0
ID_LPA096T2PA37,360.33
ID_TOJV71OD5IJA,508.4
ID_OC71Q8G1PU9X,657.02
ID_ALXWTRGLKYET,419.19
ID_L25QRS7Z1I48,600.04
ID_ZJX6UR06AOQN,163.84
ID_J18Z7G8MKNNW,881.49
ID_A1FRWN0WLOW3,805.56
ID_1WMN80LOMPYX,653.78
ID_PN8SLC70UAFU,351.78
ID_Y0VLNN9FFCDB,1272.45
ID_KSNG2EHQWVN2,2772.82
ID_6W3UCOWAIKFY,239.44
ID_SAMIPB6FVS35,570.75
ID_5XWLZR0M55MG,640.48
ID_XS38KEFXELD5,435.6
ID_59TDKRUHGJTU,443.68
ID_LA52IZ1MKC63,181.06
ID_HUS8E1K54UTE,656.75
ID_I13GK4NJXW16,1211.96
ID_VNANLNWRQBB6,443.85
ID_S9RY48JU1EY7,670.4
ID_4STCBR16P9VP,1016.6
ID_8975M70FEDGV,1268.03
ID_DUBR80BZKU6Y,321.96
ID_MAEEJ3FRNXBQ,317.1
ID_H4AAIXVXUTIW,1571.05
ID_9O8JMRL331Z1,207.34
ID_NGSCERQ2QDX4,358.05
ID_6LCF9GFNTUHP,390.0
ID_P1FUZAFI9H4Z,719.25
ID_98FVLR8JYSIK,886.12
ID_21Q3Q5YNLZZX,728.15
ID_PBBKRFRQIL4M,323.75
ID_XUQ4DJPJN922,424.76
ID_XN9SQO2E71Y5,331.76
ID_16EL4RBE07V4,518.4
ID_J9A3XKAY092U,448.63
ID_SI3U6TVMFSLR,1820.7
ID_MZPNEAO40UOF,634.48
ID_JMOP4XUA0I7Z,442.15
ID_3K7O1OS7SC87,810.0
ID_1FKKC1Y469H8,517.9
ID_KLWMKKI8XBMZ,415.75
ID_INV1UN5XSNO4,355.16
ID_FCP0ZRWKWL2B,396.95
ID_L7DSNSBA5RQQ,243.01
ID_SECEK6SG1NI8,2201.65
ID_ZZH6SDGIBPVQ,786.8
ID_NKCBC5AYF2O5,948.01
ID_HCUH5OSOLYNC,449.03
ID_P2YVKXAWU6J2,699.91
ID_H5DAKY1IT85H,1282.21
ID_FN2NLEWDMB6D,330.78
ID_FQRTZI314E4V,3544.7
ID_605VN4QHNIDI,411.45
ID_J9MMOAJFJ2J9,418.35
ID_2N51RJM7IWTE,482.62
ID_G7LKS3J2NRV9,583.1
ID_B75HPYZV9PLR,897.6
ID_IJFSC215A8T5,233.59
ID_XUJ8JAS1QTG5,100.0
ID_OC29SB0GECK9,403.66
ID_0ZW1XY8NZ5AA,92.5
ID_XUYVTZH1U6V5,562.26
ID_TUQ7O8VZEO8Q,1204.65
ID_XL5X7DAJMM1B,404.57
ID_6GOHOWR9UQEB,554.21
ID_OSG7JPS4CTQ6,612.56
ID_TYWY3ZJA2J5I,2079.38
ID_E8R8OU0PL6KU,1038.0
ID_NVSZ1QLGBUT6,317.17
ID_B6DWB2FSMPKC,374.45
ID_P0UJZBSPVHUE,1299.45
ID_O9LKW41W3CE6,245.45
ID_APVY0ZAA2T96,307.09
ID_DXH0G1YZBCCY,678.26
ID_50FMQ8VLWTYD,1643.57
ID_MPXG6OFK28RA,1206.0
ID_KO5Q9YHKSLDL,763.6
ID_5RN40WEWP1EL,670.35
ID_C22JIXZIZSL4,307.05
ID_9DQB1KQZBTV8,287.75
ID_CQHWUNCL5PCX,409.35
ID_J5OEXVDCNB0P,789.6
ID_RDH6HLOB2U92,312.73
ID_8TPHQ60JF6EX,443.68
ID_1PB93FWUQFQB,330.45
ID_3N976J1OGQLO,602.0
ID_7KUFT15M92QJ,469.32
ID_PCCPOOUSGB06,144.03
ID_3FRDNPVY5FNP,1537.45
ID_BK9ZR4TDE7NZ,576.05
ID_OUWYLUIH2R51,588.8
ID_L5ZLQMRH6KKF,594.9
ID_Q4UW4DG55OJW,592.92
ID_OYF1ASPZJQNP,501.94
ID_GZUUS62OBWF1,1269.1
ID_KKZDBKDWVPID,349.49
ID_YCYMKBL2CA1K,365.08333333333326
ID_KHTP23X20T5I,413.96
ID_PVCGOZWIYCRW,4864.24
ID_32NAED58MFBN,748.44
ID_N20MRZDYH6K2,906.27
ID_DBTQY3BIX7K1,330.93
ID_VXHEQJCSAEGO,362.91190476190474
ID_1UBFDMDD35E0,441.35
ID_UTQLHUO15C6P,1284.97
ID_KUQSQP4UEPNX,2840.95
ID_NG1BV8SLDLT6,262.93
ID_3WE5BFF4QQ07,466.7
ID_OJCKZSAW11FT,1079.8
ID_01FMRJ8CZ1B9,296.99
ID_UFCY75JEV9LT,430.46809523809526
ID_2EZWQR6H2KMD,841.66
ID_VDBLFDMIL8NG,780.65
ID_AT56XBOIGQNE,1283.14
ID_AXZDBVR3IUR6,308.96
ID_2TXCT78Y3PKC,313.72
ID_VR4Q2KY91Y7I,1565.52
ID_EQO0B00UOJ18,363.55
ID_80IN0NOG3IGG,310.53
ID_52G244TD18XX,541.22
ID_VU2RGX6FV7SG,530.42
ID_L5TFK1K76NVV,311.78
ID_9CP641SBWCAY,100.0
ID_GCL2HBCVD3GT,571.93
ID_9TSTSM29ITZV,1438.8
ID_L9B0F5XY5C0Q,829.2
ID_CB1C6HBQXD06,446.09
ID_HKJ98YOILTWN,1556.03
ID_5TPFAMIJT35T,821.22
ID_17C2BIFXGXAB,421.2
ID_ZY0FDD05Q344,210.25
ID_XXKL2UKB6T7P,1229.1
ID_RMQ5T81PW81J,596.25
ID_I1KFYFIUMBBQ,483.32
ID_1C1WGJ4TLP0X,247.71
ID_E5OL8AHYNIRQ,480.07
ID_XKJ6NPCU23KQ,408.35
ID_H2LK19RTKLBN,337.39
ID_8SXD7K2XR4Y2,337.85
ID_R6PS7QO3TIP3,719.48
ID_7Z26WTZTG1EE,240.75
ID_NVW1KES21JE6,633.63
ID_KZQ5Q7QITN1J,529.01
ID_0GK554F5HSPQ,2590.6
