ID,Yield
ID_64BCOW7PEP3E,83.6
ID_0N5TFB55JBOB,722.5
ID_9AE1OJ45UFJ3,535.4
ID_NJWAR6L7X4Q6,797.78
ID_W8U6J9PKGGGI,382.72
ID_WJUUIJMPNLHW,399.73
ID_S7F4L5OW7OKD,874.05
ID_Y0OX05BLLQPI,198.9
ID_XJ7ULGKCALNF,618.13
ID_8NU1PZBDI5C7,1228.85
ID_CPPN31R20CBA,675.83
ID_D20Z6VEJBE6K,4.0
ID_N6RSTF2IR5GL,585.25
ID_DJBLGDPMS85M,4.0
ID_34J19EEKSSHY,860.7
ID_P8MQS1ERUQ9F,237.97400000000002
ID_U07HHH2EG6K1,844.0
ID_IKAOSO0CFKYZ,204.17
ID_NHQ2WMFGNBS1,318.3933333333333
ID_FRJ3P7XDG7OV,573.48
ID_5N0W8ZFFAIQX,453.56
ID_OFSHZ2KZ1LQ4,4.0
ID_A6C1G6XUATUE,60.02
ID_N99MP1180BJ5,248.56
ID_D5F8SLVPMZKE,141.4
ID_49QTISSSNQ0M,634.63
ID_S1WHDBHNKLYO,345.65
ID_9YE4VBW3W1WJ,425.4
ID_7SWZRG2B52YI,306.49
ID_41XNQZ8M4QXH,369.21948412698407
ID_SIB0PJZQMRBO,300.83
ID_M47IW492SXOP,158.07
ID_MTUJW5V02DWQ,811.38
ID_Y108HSDX00WC,1017.4
ID_QRD8JCO8QWCF,97.4
ID_RIP1ZN0ST7I3,83.74
ID_BPS356NV28J7,1164.3
ID_0KANA1KYEQKW,103.88
ID_80MMCWDS27VC,2280.52
ID_CH1WWOXBV7L8,371.91
ID_PM7YZSDTN1OI,644.91
ID_FR4XH94DJW50,566.38
ID_D1IDORABBOBP,478.41
ID_0BE8BMWG3A68,541.1
ID_RY2QD5TLB4US,441.49
ID_S8D99RRNCOMC,1351.98
ID_YZLW773BTIA3,358.37
ID_FL8VHWG97QTI,735.58
ID_JVLT86OR9T15,681.85
ID_NBSTAXAZ24X0,828.08
ID_43VRMQQ5E60F,341.59
ID_HI4ACMU7M13J,439.86
ID_UI96L3AE8YXY,571.08
ID_UXRI6OXKF50S,1037.95
ID_FW06NS2YA7QW,389.39
ID_RA5OO0JVNOUF,564.29
ID_EVGU94YQTZWM,158.58
ID_GHANLFEJN9UW,159.14
ID_HXBFX8X2DD7B,1019.0
ID_KUNLQSF5FM19,617.67
ID_7XXH76413XNT,627.4
ID_D58TIQKQLU7Q,417.97
ID_W5CLRPVGFRKH,402.05
ID_A3Y0OIB0BE59,407.5
ID_C74NLELOCNTS,2303.95
ID_2FIGN89QV44C,166.38
ID_QN4PJSV2CGSJ,326.1
ID_V5W6AZBTURWA,421.28
ID_L6E0GOTVHSCD,614.1
ID_Q95BUWXK8RM3,149.4085714285714
ID_5TLXCFLTYF1F,429.83
ID_GLBHSYJG9S5B,1314.98
ID_3X3YHRC7IIN9,606.38
ID_5H724YS64665,854.4
ID_U4Z5RN88FCZM,633.42
ID_05TGZGOMI6MF,510.36
ID_0GCZV8RUSZK6,401.88
ID_UV06K1FM1SB5,536.39
ID_RCJZ3PORBWFV,226.48
ID_W1NL5CU9VHQS,422.5
ID_2WIYFQHMJPYD,1100.58
ID_BFFULEU6PVQ9,100.0
ID_JN31K11BXQ0E,353.4
ID_DS40FHVR9R7F,371.74
ID_DNOT9DTVZ6MQ,786.4
ID_Z58PO8MMX8YV,806.2
ID_NEYMBJKFHN1X,542.91
ID_RND7MNSA6LWV,321.7
ID_U407VXC7F9NZ,354.5
ID_ES753BBA75GB,163.35
ID_APRL4BTWWRW9,306.01
ID_S909ZPBZ39II,301.56
ID_YYFP9SWEV0U5,1305.2
ID_25EBTESPBHGZ,642.97
ID_W0W8TG7XRWE3,179.25
ID_0FU2BPIOTMVD,697.12
ID_OF817VW3STNX,506.85
ID_7QATIJ9YSL1K,1868.31
ID_LBPW7URC7BBW,520.2
ID_7WYQ81JCM9V3,174.7
ID_JGSVOGVN6522,606.01
ID_TOUB2GY1ZHXT,694.25
ID_9AJCTSUQG7FZ,523.2
ID_VKOZPEUVSDI8,712.99
ID_UG5GQ68S58OW,441.1
ID_4RB8XK2ZB1IR,791.2
ID_Z3P4T6K6P2ED,171.78
ID_VUGTKX63R5P0,397.82
ID_XMF3Q64FMLBK,541.6
ID_DTWCZ9G9C8WD,898.5
ID_0MNYHJUPIOIT,223.8
ID_ZGAL960JTO3R,434.05
ID_PK835TJNER3I,676.71
ID_KVGPYMSHB2WJ,293.37
ID_OWIQYP0I1HGW,1339.6
ID_7RS2XDILJLBL,427.69
ID_EDCLK08NMF0N,408.1
ID_97Y87C3ANP5B,349.69
ID_D3SKVOTTB4KQ,263.34
ID_APFVFYM11UU0,1834.38
ID_TAIVU9LHBYZ8,525.67
ID_NTR94XDRQIHZ,155.8
ID_8QCOFS2HXOJQ,413.0
ID_7ZZVZZH08UWF,418.0266666666667
ID_9NGVV4V11YU2,401.03
ID_5G8RKC18KLXV,1577.22
ID_BSVRMHEKDQKD,457.96
ID_6Z12209FUIAT,753.08
ID_IRBHYP3G7UXU,330.45
ID_9PH4KNPDDVWS,791.3
ID_S4G0N1TJEDUG,366.55595238095236
ID_OP7NSDQGR6AE,154.87
ID_32RIU94UJDHI,1449.85
ID_85WKQYHE0W5H,805.82
ID_2T4I23J42NUP,398.54
ID_LOJZM912S2TH,590.41
ID_FQAR45VD4PQ5,720.1
ID_RA4Y3ZL70BWO,1230.15
ID_UH3QT7I1O24Q,155.5
ID_P9OZQ56CX2YO,531.03
ID_RB24VMV9FIGM,409.94
ID_XECRIM8DR00Z,1249.05
ID_EYIQ79MA3T5E,761.9866666666666
ID_B0QBM2S1R9S7,215.02
ID_1L74BG9P0TKX,787.88
ID_141KG0TOOCJ6,721.51
ID_IMKLSNJKVI4P,305.37
ID_253P6J7D92PW,445.84
ID_PCC17RCZX06S,344.3466666666667
ID_7MUPVDZE1ZWB,1408.15
ID_O994OZU1NP7E,590.55
ID_RFVKSMVILY31,508.14
ID_MTR7TTJ5LSBE,167.1
ID_87QM8DS5HSU7,1340.6
ID_8KXPBLV53NZK,589.45
ID_LQVS4LC3YRMB,605.67
ID_ISVACTKT5MAA,402.6
ID_C64B9DUNSCM1,195.6
ID_ZXAE37OWUMFI,409.11
ID_L7Y4MKY66OSL,593.38
ID_TZ1FUOUR0Y8X,1191.0
ID_D7HMR45HU1ZW,449.87
ID_UCZXI2H7S2YD,235.3
ID_7TU75PUQP312,2337.5
ID_4ULCEP364DAF,549.78
ID_8EOY07K5LOC4,355.16
ID_NK47MAUWJ8Z5,166.2
ID_8ZCGIWU6GZLO,314.1
ID_SNIWSZ237UOD,308.11
ID_7LDSCZ2OPT0K,535.65
ID_TK2TH4JSJ1KB,123.92
ID_UUXFZKSR58SC,329.93
ID_EVACECC6XIW9,1674.0
ID_U2LSES0Y4I3C,1631.2
ID_NEGU2TDNC4Y0,118.05
ID_WCBHSOBP51H1,217.18
ID_SVRQ4NGZFMMP,924.95
ID_5TBBUKHYJ1KI,631.94
ID_4AOR8R30LNOD,455.94
ID_5XOUKBLNO7AC,556.32
ID_IQZTM1J018FS,813.48
ID_Q9VXX3O6IZOD,255.5
ID_HTEQD0S6QIB8,292.77
ID_0GFT8KE7O9RP,784.77
ID_SHFI8L6O4DQ3,732.02
ID_64MUBP88ECF6,428.15
ID_EHYBYH7QLOSL,177.3
ID_GTGEI6PS93QJ,1968.41
ID_TL9C9OJ8G68U,235.75
ID_SM1GWL52K1F8,409.3
ID_DZW8R8ONEU66,456.53
ID_HBDA4P8811S8,2884.92
ID_CJQOTSL074N8,615.73
ID_KZ0X60V9XQIG,2569.13
ID_0TWFZTV06NYT,576.94
ID_PVJN35A46C0K,569.82
ID_D732BOTXBLSI,405.67
ID_342GB00NU2X8,134.01
ID_AQUL5HCLWJPM,1216.95
ID_VU3938I1G9Z0,809.38
ID_Y2ZY2HDPU6PE,504.09
ID_SJD77GLF5ZFJ,612.3
ID_3T35R9QJBF2M,417.06
ID_NQUTMXXK59YN,629.86
ID_SV7AFMBC72LB,105.36
ID_PAPK30H37SIW,847.78
ID_URRQOVPPCBQ4,198.9
ID_CQPXYYK4KGB7,343.08
ID_RJIJXF4OS4RL,4.0
ID_APUXW8HC4K6B,1257.0
ID_61Q9C9GGPHDI,1266.2
ID_ZWZRMNC7OOCV,270.77
ID_IYKX7HR08L6A,15.24
ID_AIG281L5ZHU8,219.56
ID_NHUOZPKIO0BR,417.42
ID_LLYN4K7KIT4R,479.15
ID_0TSE5OLEV8WK,411.11
ID_H992DU9HM8DQ,316.63
ID_UK0CBXPBQ5RY,1187.58
ID_RDPY3EBXFJ5O,1344.0
ID_5L97TY473GY5,1481.25
ID_5B1X9MC1IFX0,338.14
ID_ECWVAC40SNWB,5318.9
ID_OE87AT5TAUEI,2321.05
ID_XR12GEBM8H2K,1336.0
ID_LJ2AP4BNL25Y,502.82
ID_LH311ABG9XDL,329.86
ID_HXONOBB4HD6T,1923.88
ID_7AOOKABBB6N8,1202.63
ID_Z17C9TLMF1MJ,176.2
ID_3PUBL95YQ1AF,807.4
ID_3RUIBILNO5TH,92.28
ID_9VMYZE08M98X,797.1
ID_6SDJYMNC1T2Z,112.92
ID_61DT371A8JKT,368.01
ID_R51LYLFQUFIL,622.08
ID_MJYLQ159US1Y,936.45
ID_QQHLY17D6RBD,1263.0
ID_Y84JBGTU3NGV,669.51
ID_V8BHOZICY6IF,338.460873015873
ID_DZ1R5TGC156F,676.61
ID_UQTR8CQ5LH50,1467.41
ID_CK56LDNW1478,792.68
ID_QJGUBXWDDCRS,662.32
ID_H7YHR5OTSNS5,161.55
ID_8FRJCZZGLIRC,741.78
ID_U29DLWFB48GG,283.3
ID_W3OHI7MAVC24,138.09
ID_1ZY88AN5LZD4,455.8
ID_OC5EEB6B892L,788.68
ID_CMWPG2PIB75R,650.75
ID_NWEI411ITDHM,742.32
ID_G49PUGN2HFAD,259.79
ID_GSNP1IEZEQBC,496.22
ID_GJUS6RREHQ81,792.31
ID_7F8MCGYBVNP9,445.6
ID_0L3CDZHQMEW6,834.78
ID_WWW8P7C0BWWD,336.8
ID_K5SN27S6ODNO,797.37
ID_UFYYFX1MOUMV,405.48
ID_D0724QR6ZQQF,1519.7
ID_PMSOXFT4FYDW,6727.5
ID_SO7VGCA3U32O,667.0
ID_FRF1EVPIL6HX,794.9
ID_82CBKU1NDJ0V,1287.2
ID_RX8DANVXO123,397.48
ID_ILC9A9DN5G2Z,793.77
ID_2GDKRWUIWI9Y,150.53
ID_RBQ5VAV4DJ5G,823.85
ID_UOQYVR79LGBI,536.41
ID_K6AD8QUXXR6Y,40.94
ID_J342KZ43X2VJ,619.21
ID_XPEQ4HVRRQX3,2572.05
ID_AJUG34L464MU,690.21
ID_JF3KG0PYDKQF,1895.35
ID_L9Y3DAFA0E72,581.72
ID_E6BGEQJGO571,227.72
ID_SP088I6KHJYU,355.6048651348652
ID_044M7JJ7F7ZH,808.6
ID_FWCKHCWUI2ZA,308.95
ID_RYVNAORY2187,218.13
ID_AKABUF8B09YM,770.0
ID_S2JJQXZHA1AS,582.81
ID_4QOOOG43P1EL,1113.9
ID_X7Y0DSAFDFLN,776.3666666666666
ID_HBHBHNCY4HVH,405.19
ID_BD6WGXMV0N9M,404.75
ID_L96Q9Y8ZKZ8E,1284.8
ID_THWRW6UMVR43,324.82
ID_BORVFDCCKT0H,793.18
ID_2L25K22ZLQPZ,397.02
ID_YUL27A9GYMND,374.48
ID_8MKACM85VSCS,2667.0
ID_4060CUEUW7HI,325.45960317460316
ID_Q0SM7VK3YP8B,98.75
ID_KFDMKLKS776M,419.6
ID_JFSU9KK3JSCO,1619.25
ID_YDVQY6M9SDE1,278.1
ID_24UQHTEAU2MZ,415.68
ID_SGZSFYIOBIN2,583.08
ID_JNBPHXXIFBMH,326.8
ID_ZDH7Q9PB2ZFC,338.53
ID_Z8L5CROZXDD9,746.88
ID_BFWA63TCREXQ,312.52
ID_M3DHWRLA56N4,1323.75
ID_7QNMKE9U82HO,1177.31
ID_75A7EFD9RIO4,174.2
ID_ZGRBK42R4LAE,411.3
ID_E69IMEJ5DN9Q,380.15
ID_9GU549TH7ZK3,1037.88
ID_32IOWXYS1DUU,115.2
ID_055AL1ZL5ZQ3,97.9
ID_1D24WF1F56XL,196.65
ID_C8563RHWH4R1,374.4213888888889
ID_FWYXQF7RP0NA,628.82
ID_RUQF0NVO7GUP,96.55
ID_U51NJXF1ANRX,290.4
ID_52E5N2X6YPZC,411.8
ID_5605KFWD5KLI,614.49
ID_RP1T12JOZ0W5,356.85
ID_1NJF183VW7MV,23.74
ID_YBW0BLUZSB09,569.25
ID_EMWY1EBQA2OW,4.0
ID_PRZUQ2CC6YQL,791.7
ID_DR9MHVZLS2J3,314.88
ID_F9Z4KJ1ATXQX,455.15
ID_1IEQS1MMJVNU,1396.9
ID_Y5OJFJ4ELKBO,3942.95
ID_OYZLWHPXC232,66.83
ID_RIJPB9ZK7QMJ,349.15
ID_5YLAHA1RPCLZ,535.73
ID_7YD43YGQEHAG,121.8
ID_Z2128MPPJH3I,325.39
ID_6E9C80EV7UVB,551.08
ID_V292OF4LJFY6,460.85
ID_GZWEN5J0753A,164.6
ID_DZJI74TH27S2,659.74
ID_VB20G3017OT3,1927.85
ID_PFR5TR9NSJ44,796.35
ID_CGEMGXF9GKAN,809.5
ID_UQN5YELSPFW4,574.54
ID_9KQ04PBVJQ2Z,507.05
ID_4XS5DB6R0W1W,2593.5
ID_0LIP6T5ZSM47,718.41
ID_EKT3T87PW61E,413.42
ID_8APYWALBVJJG,1414.5
ID_IZNAGRDXI416,540.83
ID_O8JW768V2WBT,815.0
ID_QB1EGGOG4PKU,373.8766666666667
ID_QL474TRJZ4KT,271.7
ID_JS00JMA9OC55,192.1
ID_KX93WT2WM8KI,416.14
ID_88T4KAWBOXD2,698.58
ID_AYEXJ449FHYB,226.31400000000002
ID_WAMWUG0WHB97,1135.0
ID_MNSBZZRLVYAB,516.56
ID_NIO4I0V8DWYJ,101.99
ID_NIZWE5DL0ZEP,864.11
ID_9NCKQGLK3SD9,438.73
ID_5OSGLVZW9D29,837.45
ID_6XPJZR8ZCIC2,320.9666666666667
ID_IY0SP642OW24,714.59
ID_RIYH64Y97QRK,566.52
ID_XSP6B48LKWT8,562.75
ID_W753O33BW3BB,423.19
ID_RWJ0XTITY982,2017.85
ID_EUEIBIX6TBO2,370.1
ID_WH5AACW8DNG9,238.84416666666664
ID_NKCHBHQGHFQJ,411.13
ID_55LF7DAPVUM9,397.62
ID_QCVF1IC80H55,298.5
ID_TTYI3X4FHRSK,624.07
ID_FAVZ1A7JE66Y,197.0
ID_K3QDY7VQTJ4Z,412.63
ID_SXVSUXY5UZAB,69.52
ID_5K5QDTT6M6RR,273.45
ID_LVWYORSZVO3S,249.17
ID_6ECLIA2352NF,127.69
ID_W9B36B5RXLXB,1468.45
ID_FBND5TKBJU4V,275.27
ID_IEG1EPIW3QJE,447.31
ID_XBAKEC3FGVOI,310.28
ID_YX1YSBJPV00F,222.07
ID_CNJ0199EZ0Z5,235.44
ID_9HZRXVLF8O7Q,402.67
ID_N8DOGSGMLEEF,403.53
ID_QTT6DFO6C20M,136.09
ID_84TIYB63GU2Q,160.7
ID_I13964DD6KTD,368.3316666666667
ID_31NJ27Y0VJFL,238.93
ID_SFCM114U57TL,223.6
ID_JO7PGDO0GSL6,618.04
ID_GL342CDVL9P5,406.15
ID_89HGYIT9L72K,596.48
ID_GMN55BKSKYR7,1241.6
ID_IPCZ9G8W2MEV,819.0
ID_YTTWCTKL25FS,790.4
ID_RXK77X7AJU1K,566.92
ID_7DF2UHVO2YDW,498.23
ID_S8ILQIMNR33S,973.08
ID_9CZKHNKM1I86,482.43
ID_QV0YP4S4M4EW,367.86
ID_6NW6LZZP4YSO,877.85
ID_11VV8EJUCW0H,3097.2
ID_12B9ODTQEDJP,564.29
ID_O9F0DSRI883S,377.28
ID_UGZM1YTX1O1E,582.22
ID_K9QDUU90W0VF,537.08
ID_NSYRKSMPHBU1,722.29
ID_VTPNQBR81BM9,465.11
ID_39OMID9QCOG0,420.57
ID_1PEZ9AQEX5YZ,556.47
ID_KMV01O5FI1RE,196.2
ID_D8YY9UAL3DUU,1091.85
ID_MK1LEGI0K09C,646.45
ID_SIGZ0JBXQGOV,270.74
ID_TVKRFN7WM03R,229.12
ID_0BEO9O1TBGD7,418.73
ID_0LAUIA0BNIC1,321.93
ID_J3ASN4NEHJWU,533.6
ID_E0C4Y5E20718,860.7
ID_42C9CZBA94GA,239.34
ID_YR8ZM2POXIMW,102.12
ID_CI5T4HTPFSD5,2382.8
ID_A43CG1H8ISRO,352.49
ID_3CEHUW3S0G0K,898.58
ID_TXB3AVJR817F,364.27
ID_EARHOHWMJBZN,827.68
ID_3VLU0ZG4HZCJ,337.4
ID_BXY0XWQ3PB64,799.91
ID_QRR9XFG9T842,675.0
ID_EUX6TSC8JHCM,409.75
ID_QFOI09YR3VXI,430.82
ID_YV25FQOXZ8MV,6.82
ID_7FQESEUZAD3Z,305.01
ID_CNWL7DTP3YX4,349.98
ID_T55BT4VODB0E,143.48
ID_RV1AQV8A2YO5,1045.2
ID_4LD71OA2HWJA,424.64
ID_MURY55Z0UGAN,361.4
ID_N2FMG5146H3F,231.3
ID_UTINEMLC3YZ8,400.99
ID_2YV5CPEX8PQX,983.9
ID_G04CAJF9PJPJ,345.18
ID_VQQC20SF8PFA,327.36
ID_XLERVZJLB89L,389.55
ID_55VQDPWDVUJN,1202.8
ID_ZQ8CAFATMFQ4,217.6
ID_G0F3TN5NG6BH,223.3
ID_PF85WDFZ5SIC,332.35
ID_LPA096T2PA37,374.91
ID_TOJV71OD5IJA,529.37
ID_OC71Q8G1PU9X,666.33
ID_ALXWTRGLKYET,420.8833333333334
ID_L25QRS7Z1I48,624.87
ID_ZJX6UR06AOQN,159.08
ID_J18Z7G8MKNNW,967.76
ID_A1FRWN0WLOW3,569.31
ID_1WMN80LOMPYX,682.12
ID_PN8SLC70UAFU,360.42
ID_Y0VLNN9FFCDB,1222.05
ID_KSNG2EHQWVN2,1462.0
ID_6W3UCOWAIKFY,254.72
ID_SAMIPB6FVS35,631.88
ID_5XWLZR0M55MG,671.65
ID_XS38KEFXELD5,409.56
ID_59TDKRUHGJTU,453.11
ID_LA52IZ1MKC63,168.27
ID_HUS8E1K54UTE,696.63
ID_I13GK4NJXW16,1231.23
ID_VNANLNWRQBB6,415.93
ID_S9RY48JU1EY7,638.0
ID_4STCBR16P9VP,1018.1
ID_8975M70FEDGV,1323.45
ID_DUBR80BZKU6Y,364.57666666666665
ID_MAEEJ3FRNXBQ,309.25
ID_H4AAIXVXUTIW,1584.8
ID_9O8JMRL331Z1,211.75
ID_NGSCERQ2QDX4,397.2
ID_6LCF9GFNTUHP,392.902380952381
ID_P1FUZAFI9H4Z,736.47
ID_98FVLR8JYSIK,890.58
ID_21Q3Q5YNLZZX,674.18
ID_PBBKRFRQIL4M,321.25
ID_XUQ4DJPJN922,511.78
ID_XN9SQO2E71Y5,364.43
ID_16EL4RBE07V4,547.33
ID_J9A3XKAY092U,435.6
ID_SI3U6TVMFSLR,1848.0
ID_MZPNEAO40UOF,666.59
ID_JMOP4XUA0I7Z,412.84
ID_3K7O1OS7SC87,786.8
ID_1FKKC1Y469H8,548.63
ID_KLWMKKI8XBMZ,424.4
ID_INV1UN5XSNO4,365.87
ID_FCP0ZRWKWL2B,401.0
ID_L7DSNSBA5RQQ,240.25
ID_SECEK6SG1NI8,2210.9
ID_ZZH6SDGIBPVQ,796.9
ID_NKCBC5AYF2O5,936.72
ID_HCUH5OSOLYNC,460.73
ID_P2YVKXAWU6J2,730.92
ID_H5DAKY1IT85H,1298.98
ID_FN2NLEWDMB6D,326.93
ID_FQRTZI314E4V,3927.75
ID_605VN4QHNIDI,414.21
ID_J9MMOAJFJ2J9,422.04
ID_2N51RJM7IWTE,490.72
ID_G7LKS3J2NRV9,611.23
ID_B75HPYZV9PLR,866.6
ID_IJFSC215A8T5,230.0
ID_XUJ8JAS1QTG5,88.4
ID_OC29SB0GECK9,398.95
ID_0ZW1XY8NZ5AA,83.0
ID_XUYVTZH1U6V5,641.9
ID_TUQ7O8VZEO8Q,1196.33
ID_XL5X7DAJMM1B,417.42
ID_6GOHOWR9UQEB,555.93
ID_OSG7JPS4CTQ6,617.41
ID_TYWY3ZJA2J5I,2052.45
ID_E8R8OU0PL6KU,892.85
ID_NVSZ1QLGBUT6,350.07
ID_B6DWB2FSMPKC,361.06
ID_P0UJZBSPVHUE,1322.0
ID_O9LKW41W3CE6,257.17
ID_APVY0ZAA2T96,307.76
ID_DXH0G1YZBCCY,719.67
ID_50FMQ8VLWTYD,1110.1
ID_MPXG6OFK28RA,1201.3
ID_KO5Q9YHKSLDL,813.88
ID_5RN40WEWP1EL,661.2
ID_C22JIXZIZSL4,312.81
ID_9DQB1KQZBTV8,320.44
ID_CQHWUNCL5PCX,474.75
ID_J5OEXVDCNB0P,807.38
ID_RDH6HLOB2U92,313.09
ID_8TPHQ60JF6EX,439.52
ID_1PB93FWUQFQB,320.85
ID_3N976J1OGQLO,649.92
ID_7KUFT15M92QJ,474.48
ID_PCCPOOUSGB06,126.55
ID_3FRDNPVY5FNP,1556.81
ID_BK9ZR4TDE7NZ,617.52
ID_OUWYLUIH2R51,585.09
ID_L5ZLQMRH6KKF,610.55
ID_Q4UW4DG55OJW,602.15
ID_OYF1ASPZJQNP,585.23
ID_GZUUS62OBWF1,1276.88
ID_KKZDBKDWVPID,336.37
ID_YCYMKBL2CA1K,355.6048651348652
ID_KHTP23X20T5I,504.78
ID_PVCGOZWIYCRW,4989.4
ID_32NAED58MFBN,713.43
ID_N20MRZDYH6K2,868.25
ID_DBTQY3BIX7K1,328.21
ID_VXHEQJCSAEGO,380.73615079365084
ID_1UBFDMDD35E0,441.0
ID_UTQLHUO15C6P,1283.47
ID_KUQSQP4UEPNX,2784.9
ID_NG1BV8SLDLT6,271.52
ID_3WE5BFF4QQ07,466.25
ID_OJCKZSAW11FT,1030.8
ID_01FMRJ8CZ1B9,296.49
ID_UFCY75JEV9LT,352.0130036630037
ID_2EZWQR6H2KMD,850.68
ID_VDBLFDMIL8NG,781.3
ID_AT56XBOIGQNE,1100.0
ID_AXZDBVR3IUR6,315.4
ID_2TXCT78Y3PKC,307.71333333333337
ID_VR4Q2KY91Y7I,1954.22
ID_EQO0B00UOJ18,391.5
ID_80IN0NOG3IGG,331.77
ID_52G244TD18XX,562.22
ID_VU2RGX6FV7SG,542.78
ID_L5TFK1K76NVV,332.83
ID_9CP641SBWCAY,99.65
ID_GCL2HBCVD3GT,555.55
ID_9TSTSM29ITZV,1458.8
ID_L9B0F5XY5C0Q,828.2
ID_CB1C6HBQXD06,476.5
ID_HKJ98YOILTWN,1567.85
ID_5TPFAMIJT35T,827.05
ID_17C2BIFXGXAB,424.67
ID_ZY0FDD05Q344,224.78
ID_XXKL2UKB6T7P,1265.45
ID_RMQ5T81PW81J,553.0
ID_I1KFYFIUMBBQ,496.85
ID_1C1WGJ4TLP0X,247.14
ID_E5OL8AHYNIRQ,541.64
ID_XKJ6NPCU23KQ,402.3
ID_H2LK19RTKLBN,348.42
ID_8SXD7K2XR4Y2,351.1
ID_R6PS7QO3TIP3,720.65
ID_7Z26WTZTG1EE,238.37833333333336
